day,month,year,flow,hyear,baseflow,Date
20,3,2005,420,2005,200.05882352941177,2005-03-20
21,3,2005,370,2005,209.2941176470588,2005-03-21
22,3,2005,309,2005,218.52941176470588,2005-03-22
23,3,2005,277,2005,227.76470588235293,2005-03-23
24,3,2005,237,2005,237,2005-03-24
25,3,2005,229,2005,229,2005-03-25
26,3,2005,226,2005,226,2005-03-26
27,3,2005,272,2005,222.07692307692307,2005-03-27
28,3,2005,275,2005,218.15384615384616,2005-03-28
29,3,2005,279,2005,214.23076923076923,2005-03-29
30,3,2005,279,2005,210.30769230769232,2005-03-30
31,3,2005,328,2005,206.3846153846154,2005-03-31
1,4,2005,398,2005,202.46153846153845,2005-04-01
2,4,2005,335,2005,198.53846153846155,2005-04-02
3,4,2005,281,2005,194.6153846153846,2005-04-03
4,4,2005,250,2005,190.69230769230768,2005-04-04
5,4,2005,217,2005,186.76923076923077,2005-04-05
6,4,2005,196,2005,182.84615384615384,2005-04-06
7,4,2005,182,2005,178.9230769230769,2005-04-07
8,4,2005,175,2005,175,2005-04-08
9,4,2005,164,2005,164,2005-04-09
10,4,2005,660,2005,167.375,2005-04-10
11,4,2005,975,2005,170.75,2005-04-11
12,4,2005,926,2005,174.125,2005-04-12
13,4,2005,832,2005,177.5,2005-04-13
14,4,2005,690,2005,180.875,2005-04-14
15,4,2005,573,2005,184.25,2005-04-15
16,4,2005,485,2005,187.625,2005-04-16
17,4,2005,440,2005,191,2005-04-17
18,4,2005,412,2005,194.375,2005-04-18
19,4,2005,377,2005,197.75,2005-04-19
20,4,2005,380,2005,201.125,2005-04-20
21,4,2005,448,2005,204.5,2005-04-21
22,4,2005,457,2005,207.875,2005-04-22
23,4,2005,392,2005,211.25,2005-04-23
24,4,2005,336,2005,214.625,2005-04-24
25,4,2005,296,2005,218,2005-04-25
26,4,2005,375,2005,221.375,2005-04-26
27,4,2005,406,2005,224.75,2005-04-27
28,4,2005,367,2005,228.125,2005-04-28
29,4,2005,335,2005,231.5,2005-04-29
30,4,2005,298,2005,234.875,2005-04-30
1,5,2005,277,2005,238.25,2005-05-01
2,5,2005,249,2005,241.625,2005-05-02
3,5,2005,245,2005,245,2005-05-03
4,5,2005,242,2005,242,2005-05-04
5,5,2005,319,2005,238.41666666666666,2005-05-05
6,5,2005,426,2005,234.83333333333334,2005-05-06
7,5,2005,360,2005,231.25,2005-05-07
8,5,2005,317,2005,227.66666666666666,2005-05-08
9,5,2005,303,2005,224.08333333333334,2005-05-09
10,5,2005,274,2005,220.5,2005-05-10
11,5,2005,270,2005,216.91666666666666,2005-05-11
12,5,2005,273,2005,213.33333333333334,2005-05-12
13,5,2005,265,2005,209.75,2005-05-13
14,5,2005,237,2005,206.16666666666666,2005-05-14
15,5,2005,217,2005,202.58333333333334,2005-05-15
16,5,2005,199,2005,199,2005-05-16
17,5,2005,199,2005,196.0810810810811,2005-05-17
18,5,2005,266,2005,193.16216216216216,2005-05-18
19,5,2005,784,2005,190.24324324324323,2005-05-19
20,5,2005,597,2005,187.32432432432432,2005-05-20
21,5,2005,450,2005,184.40540540540542,2005-05-21
22,5,2005,378,2005,181.48648648648648,2005-05-22
23,5,2005,303,2005,178.56756756756755,2005-05-23
24,5,2005,275,2005,175.64864864864865,2005-05-24
25,5,2005,247,2005,172.72972972972974,2005-05-25
26,5,2005,211,2005,169.8108108108108,2005-05-26
27,5,2005,208,2005,166.89189189189187,2005-05-27
28,5,2005,188,2005,163.97297297297297,2005-05-28
29,5,2005,175,2005,161.05405405405406,2005-05-29
30,5,2005,165,2005,158.13513513513513,2005-05-30
31,5,2005,162,2005,155.2162162162162,2005-05-31
1,6,2005,167,2005,152.2972972972973,2005-06-01
2,6,2005,157,2005,149.3783783783784,2005-06-02
3,6,2005,147,2005,146.45945945945945,2005-06-03
4,6,2005,137,2005,137,2005-06-04
5,6,2005,137,2005,137,2005-06-05
6,6,2005,150,2005,137.7027027027027,2005-06-06
7,6,2005,150,2005,134.78378378378378,2005-06-07
8,6,2005,166,2005,131.86486486486487,2005-06-08
9,6,2005,143,2005,128.94594594594594,2005-06-09
10,6,2005,131,2005,126.02702702702703,2005-06-10
11,6,2005,124,2005,123.1081081081081,2005-06-11
12,6,2005,120,2005,120,2005-06-12
13,6,2005,117,2005,117,2005-06-13
14,6,2005,106,2005,106,2005-06-14
15,6,2005,105,2005,105,2005-06-15
16,6,2005,112,2005,108.51351351351352,2005-06-16
17,6,2005,121,2005,105.59459459459458,2005-06-17
18,6,2005,107,2005,102.67567567567568,2005-06-18
19,6,2005,104,2005,99.75675675675676,2005-06-19
20,6,2005,98,2005,96.83783783783784,2005-06-20
21,6,2005,98,2005,93.91891891891892,2005-06-21
22,6,2005,91,2005,91,2005-06-22
23,6,2005,95,2005,90.2,2005-06-23
24,6,2005,100,2005,89.4,2005-06-24
25,6,2005,97,2005,88.6,2005-06-25
26,6,2005,89,2005,87.8,2005-06-26
27,6,2005,87,2005,87,2005-06-27
28,6,2005,91,2005,91,2005-06-28
29,6,2005,98,2005,94.34782608695652,2005-06-29
30,6,2005,119,2005,97.69565217391305,2005-06-30
1,7,2005,167,2005,101.04347826086956,2005-07-01
2,7,2005,467,2005,104.3913043478261,2005-07-02
3,7,2005,323,2005,107.73913043478261,2005-07-03
4,7,2005,214,2005,111.08695652173913,2005-07-04
5,7,2005,178,2005,114.43478260869566,2005-07-05
6,7,2005,407,2005,117.78260869565217,2005-07-06
7,7,2005,387,2005,121.13043478260869,2005-07-07
8,7,2005,287,2005,124.47826086956522,2005-07-08
9,7,2005,561,2005,127.82608695652175,2005-07-09
10,7,2005,515,2005,131.17391304347825,2005-07-10
11,7,2005,425,2005,134.52173913043478,2005-07-11
12,7,2005,538,2005,137.8695652173913,2005-07-12
13,7,2005,517,2005,141.2173913043478,2005-07-13
14,7,2005,398,2005,144.56521739130434,2005-07-14
15,7,2005,308,2005,147.91304347826087,2005-07-15
16,7,2005,254,2005,151.26086956521738,2005-07-16
17,7,2005,210,2005,154.6086956521739,2005-07-17
18,7,2005,191,2005,157.95652173913044,2005-07-18
19,7,2005,177,2005,161.30434782608694,2005-07-19
20,7,2005,171,2005,164.6521739130435,2005-07-20
21,7,2005,168,2005,168,2005-07-21
22,7,2005,204,2005,162.45454545454547,2005-07-22
23,7,2005,239,2005,156.9090909090909,2005-07-23
24,7,2005,252,2005,151.36363636363637,2005-07-24
25,7,2005,192,2005,145.8181818181818,2005-07-25
26,7,2005,171,2005,140.27272727272728,2005-07-26
27,7,2005,154,2005,134.72727272727272,2005-07-27
28,7,2005,138,2005,129.1818181818182,2005-07-28
29,7,2005,131,2005,123.63636363636363,2005-07-29
30,7,2005,129,2005,118.0909090909091,2005-07-30
31,7,2005,114,2005,112.54545454545455,2005-07-31
1,8,2005,107,2005,107,2005-08-01
2,8,2005,110,2005,107.5,2005-08-02
3,8,2005,108,2005,108,2005-08-03
4,8,2005,205,2005,109.94736842105263,2005-08-04
5,8,2005,189,2005,111.89473684210526,2005-08-05
6,8,2005,155,2005,113.84210526315789,2005-08-06
7,8,2005,246,2005,115.78947368421052,2005-08-07
8,8,2005,436,2005,117.73684210526315,2005-08-08
9,8,2005,314,2005,119.6842105263158,2005-08-09
10,8,2005,238,2005,121.63157894736842,2005-08-10
11,8,2005,195,2005,123.57894736842105,2005-08-11
12,8,2005,264,2005,125.52631578947368,2005-08-12
13,8,2005,478,2005,127.47368421052632,2005-08-13
14,8,2005,376,2005,129.42105263157896,2005-08-14
15,8,2005,501,2005,131.3684210526316,2005-08-15
16,8,2005,628,2005,133.31578947368422,2005-08-16
17,8,2005,495,2005,135.26315789473685,2005-08-17
18,8,2005,442,2005,137.21052631578948,2005-08-18
19,8,2005,352,2005,139.1578947368421,2005-08-19
20,8,2005,295,2005,141.10526315789474,2005-08-20
21,8,2005,750,2005,143.05263157894737,2005-08-21
22,8,2005,1253,2005,145,2005-08-22
23,8,2005,1294,2005,146.94736842105263,2005-08-23
24,8,2005,811,2005,148.89473684210526,2005-08-24
25,8,2005,561,2005,150.8421052631579,2005-08-25
26,8,2005,437,2005,152.78947368421052,2005-08-26
27,8,2005,395,2005,154.73684210526315,2005-08-27
28,8,2005,417,2005,156.68421052631578,2005-08-28
29,8,2005,358,2005,158.63157894736844,2005-08-29
30,8,2005,330,2005,160.57894736842104,2005-08-30
31,8,2005,298,2005,162.52631578947367,2005-08-31
1,9,2005,267,2005,164.47368421052633,2005-09-01
2,9,2005,228,2005,166.42105263157896,2005-09-02
3,9,2005,240,2005,168.36842105263156,2005-09-03
4,9,2005,348,2005,170.31578947368422,2005-09-04
5,9,2005,317,2005,172.26315789473685,2005-09-05
6,9,2005,234,2005,174.21052631578948,2005-09-06
7,9,2005,214,2005,176.1578947368421,2005-09-07
8,9,2005,192,2005,178.10526315789474,2005-09-08
9,9,2005,185,2005,180.05263157894737,2005-09-09
10,9,2005,182,2005,182,2005-09-10
11,9,2005,185,2005,177.28571428571428,2005-09-11
12,9,2005,177,2005,172.57142857142858,2005-09-12
13,9,2005,170,2005,167.85714285714286,2005-09-13
14,9,2005,170,2005,163.14285714285714,2005-09-14
15,9,2005,167,2005,158.42857142857142,2005-09-15
16,9,2005,152,2005,152,2005-09-16
17,9,2005,149,2005,149,2005-09-17
18,9,2005,339,2005,156.4,2005-09-18
19,9,2005,632,2005,163.8,2005-09-19
20,9,2005,703,2005,171.2,2005-09-20
21,9,2005,542,2005,178.6,2005-09-21
22,9,2005,434,2005,186,2005-09-22
23,9,2005,364,2005,193.4,2005-09-23
24,9,2005,315,2005,200.8,2005-09-24
25,9,2005,269,2005,208.2,2005-09-25
26,9,2005,234,2005,215.60000000000002,2005-09-26
27,9,2005,223,2005,223,2005-09-27
28,9,2005,241,2005,220.6969696969697,2005-09-28
29,9,2005,244,2005,218.3939393939394,2005-09-29
30,9,2005,1080,2005,216.0909090909091,2005-09-30
1,10,2005,963,2005,213.78787878787878,2005-10-01
2,10,2005,692,2005,211.4848484848485,2005-10-02
3,10,2005,539,2005,209.1818181818182,2005-10-03
4,10,2005,547,2005,206.87878787878788,2005-10-04
5,10,2005,1205,2005,204.57575757575756,2005-10-05
6,10,2005,1518,2005,202.27272727272728,2005-10-06
7,10,2005,1093,2005,199.96969696969697,2005-10-07
8,10,2005,796,2005,197.66666666666666,2005-10-08
9,10,2005,663,2005,195.36363636363637,2005-10-09
10,10,2005,570,2005,193.06060606060606,2005-10-10
11,10,2005,493,2005,190.75757575757575,2005-10-11
12,10,2005,449,2005,188.45454545454544,2005-10-12
13,10,2005,410,2005,186.15151515151516,2005-10-13
14,10,2005,371,2005,183.84848484848484,2005-10-14
15,10,2005,334,2005,181.54545454545456,2005-10-15
16,10,2005,305,2005,179.24242424242425,2005-10-16
17,10,2005,280,2005,176.93939393939394,2005-10-17
18,10,2005,259,2005,174.63636363636363,2005-10-18
19,10,2005,238,2005,172.33333333333334,2005-10-19
20,10,2005,226,2005,170.03030303030303,2005-10-20
21,10,2005,225,2005,167.72727272727272,2005-10-21
22,10,2005,211,2005,165.42424242424244,2005-10-22
23,10,2005,199,2005,163.12121212121212,2005-10-23
24,10,2005,189,2005,160.8181818181818,2005-10-24
25,10,2005,188,2005,158.5151515151515,2005-10-25
26,10,2005,181,2005,156.21212121212122,2005-10-26
27,10,2005,188,2005,153.9090909090909,2005-10-27
28,10,2005,168,2005,151.6060606060606,2005-10-28
29,10,2005,153,2005,149.3030303030303,2005-10-29
30,10,2005,147,2005,147,2005-10-30
31,10,2005,151,2005,145.2,2005-10-31
1,11,2005,144,2005,143.4,2005-11-01
2,11,2005,141,2005,141,2005-11-02
3,11,2005,142,2005,139.8,2005-11-03
4,11,2005,138,2005,138,2005-11-04
5,11,2005,133,2005,133,2005-11-05
6,11,2005,128,2005,128,2005-11-06
7,11,2005,131,2005,128.125,2005-11-07
8,11,2005,148,2005,128.25,2005-11-08
9,11,2005,150,2005,128.375,2005-11-09
10,11,2005,153,2005,128.5,2005-11-10
11,11,2005,141,2005,128.625,2005-11-11
12,11,2005,137,2005,128.75,2005-11-12
13,11,2005,132,2005,128.875,2005-11-13
14,11,2005,129,2005,129,2005-11-14
15,11,2005,128,2005,126.5,2005-11-15
16,11,2005,135,2005,124,2005-11-16
17,11,2005,126,2005,121.5,2005-11-17
18,11,2005,126,2005,119,2005-11-18
19,11,2005,126,2005,116.5,2005-11-19
20,11,2005,113,2005,113,2005-11-20
21,11,2005,110,2005,110,2005-11-21
22,11,2005,109,2005,109,2005-11-22
23,11,2005,112,2005,108.66666666666667,2005-11-23
24,11,2005,110,2005,108.33333333333333,2005-11-24
25,11,2005,108,2005,108,2005-11-25
26,11,2005,184,2005,109.58333333333333,2005-11-26
27,11,2005,778,2005,111.16666666666667,2005-11-27
28,11,2005,1093,2005,112.75,2005-11-28
29,11,2005,774,2005,114.33333333333333,2005-11-29
30,11,2005,743,2005,115.91666666666667,2005-11-30
1,12,2005,712,2005,117.5,2005-12-01
2,12,2005,590,2005,119.08333333333333,2005-12-02
3,12,2005,537,2005,120.66666666666667,2005-12-03
4,12,2005,1010,2005,122.25,2005-12-04
5,12,2005,1008,2005,123.83333333333333,2005-12-05
6,12,2005,1749,2005,125.41666666666667,2005-12-06
7,12,2005,1611,2005,127,2005-12-07
8,12,2005,1154,2005,128.58333333333334,2005-12-08
9,12,2005,845,2005,130.16666666666666,2005-12-09
10,12,2005,686,2005,131.75,2005-12-10
11,12,2005,576,2005,133.33333333333334,2005-12-11
12,12,2005,504,2005,134.91666666666666,2005-12-12
13,12,2005,464,2005,136.5,2005-12-13
14,12,2005,421,2005,138.08333333333334,2005-12-14
15,12,2005,397,2005,139.66666666666666,2005-12-15
16,12,2005,371,2005,141.25,2005-12-16
17,12,2005,343,2005,142.83333333333334,2005-12-17
18,12,2005,299,2005,144.41666666666666,2005-12-18
19,12,2005,270,2005,146,2005-12-19
20,12,2005,253,2005,147.58333333333331,2005-12-20
21,12,2005,241,2005,149.16666666666666,2005-12-21
22,12,2005,230,2005,150.75,2005-12-22
23,12,2005,217,2005,152.33333333333334,2005-12-23
24,12,2005,208,2005,153.91666666666669,2005-12-24
25,12,2005,193,2005,155.5,2005-12-25
26,12,2005,189,2005,157.08333333333334,2005-12-26
27,12,2005,185,2005,158.66666666666666,2005-12-27
28,12,2005,191,2005,160.25,2005-12-28
29,12,2005,189,2005,161.83333333333331,2005-12-29
30,12,2005,179,2005,163.41666666666666,2005-12-30
31,12,2005,165,2005,165,2005-12-31
1,1,2006,174,2006,163.89285714285714,2006-01-01
2,1,2006,428,2006,162.78571428571428,2006-01-02
3,1,2006,517,2006,161.67857142857142,2006-01-03
4,1,2006,435,2006,160.57142857142858,2006-01-04
5,1,2006,395,2006,159.46428571428572,2006-01-05
6,1,2006,353,2006,158.35714285714286,2006-01-06
7,1,2006,344,2006,157.25,2006-01-07
8,1,2006,303,2006,156.14285714285714,2006-01-08
9,1,2006,286,2006,155.03571428571428,2006-01-09
10,1,2006,265,2006,153.92857142857142,2006-01-10
11,1,2006,253,2006,152.82142857142858,2006-01-11
12,1,2006,231,2006,151.71428571428572,2006-01-12
13,1,2006,217,2006,150.60714285714286,2006-01-13
14,1,2006,207,2006,149.5,2006-01-14
15,1,2006,194,2006,148.39285714285714,2006-01-15
16,1,2006,182,2006,147.28571428571428,2006-01-16
17,1,2006,178,2006,146.17857142857144,2006-01-17
18,1,2006,177,2006,145.07142857142856,2006-01-18
19,1,2006,180,2006,143.96428571428572,2006-01-19
20,1,2006,168,2006,142.85714285714286,2006-01-20
21,1,2006,164,2006,141.75,2006-01-21
22,1,2006,165,2006,140.64285714285714,2006-01-22
23,1,2006,158,2006,139.53571428571428,2006-01-23
24,1,2006,148,2006,138.42857142857144,2006-01-24
25,1,2006,135,2006,135,2006-01-25
26,1,2006,136,2006,136,2006-01-26
27,1,2006,139,2006,135.10714285714286,2006-01-27
28,1,2006,134,2006,134,2006-01-28
29,1,2006,130,2006,130,2006-01-29
30,1,2006,128,2006,128,2006-01-30
31,1,2006,127,2006,127,2006-01-31
1,2,2006,130,2006,125.6,2006-02-01
2,2,2006,130,2006,123.5,2006-02-02
3,2,2006,129,2006,121.4,2006-02-03
4,2,2006,126,2006,119.3,2006-02-04
5,2,2006,120,2006,117.2,2006-02-05
6,2,2006,116,2006,115.1,2006-02-06
7,2,2006,113,2006,113,2006-02-07
8,2,2006,111,2006,111,2006-02-08
9,2,2006,115,2006,110.6,2006-02-09
10,2,2006,116,2006,109.4,2006-02-10
11,2,2006,111,2006,108.2,2006-02-11
12,2,2006,107,2006,107,2006-02-12
13,2,2006,104,2006,104,2006-02-13
14,2,2006,103,2006,103,2006-02-14
15,2,2006,102,2006,102,2006-02-15
16,2,2006,105,2006,105,2006-02-16
17,2,2006,192,2006,121.625,2006-02-17
18,2,2006,401,2006,131.4375,2006-02-18
19,2,2006,441,2006,141.25,2006-02-19
20,2,2006,554,2006,151.0625,2006-02-20
21,2,2006,752,2006,160.875,2006-02-21
22,2,2006,658,2006,170.6875,2006-02-22
23,2,2006,555,2006,180.5,2006-02-23
24,2,2006,497,2006,190.3125,2006-02-24
25,2,2006,480,2006,200.125,2006-02-25
26,2,2006,438,2006,209.9375,2006-02-26
27,2,2006,385,2006,219.75,2006-02-27
28,2,2006,351,2006,229.5625,2006-02-28
1,3,2006,306,2006,239.375,2006-03-01
2,3,2006,282,2006,249.1875,2006-03-02
3,3,2006,259,2006,259,2006-03-03
4,3,2006,295,2006,260.375,2006-03-04
5,3,2006,847,2006,261.75,2006-03-05
6,3,2006,1181,2006,263.125,2006-03-06
7,3,2006,771,2006,264.5,2006-03-07
8,3,2006,609,2006,265.875,2006-03-08
9,3,2006,523,2006,267.25,2006-03-09
10,3,2006,618,2006,268.625,2006-03-10
11,3,2006,1211,2006,270,2006-03-11
12,3,2006,945,2006,271.375,2006-03-12
13,3,2006,672,2006,272.75,2006-03-13
14,3,2006,536,2006,274.125,2006-03-14
15,3,2006,463,2006,275.5,2006-03-15
16,3,2006,408,2006,276.875,2006-03-16
17,3,2006,376,2006,278.25,2006-03-17
18,3,2006,348,2006,279.625,2006-03-18
19,3,2006,281,2006,281,2006-03-19
20,3,2006,304,2006,304,2006-03-20
21,3,2006,333,2006,312.2857142857143,2006-03-21
22,3,2006,392,2006,320.57142857142856,2006-03-22
23,3,2006,585,2006,328.85714285714283,2006-03-23
24,3,2006,663,2006,337.1428571428571,2006-03-24
25,3,2006,589,2006,345.42857142857144,2006-03-25
26,3,2006,521,2006,353.7142857142857,2006-03-26
27,3,2006,489,2006,362,2006-03-27
28,3,2006,499,2006,370.2857142857143,2006-03-28
29,3,2006,537,2006,378.57142857142856,2006-03-29
30,3,2006,587,2006,386.8571428571429,2006-03-30
31,3,2006,501,2006,395.1428571428571,2006-03-31
1,4,2006,452,2006,403.42857142857144,2006-04-01
2,4,2006,425,2006,411.7142857142857,2006-04-02
3,4,2006,420,2006,420,2006-04-03
4,4,2006,593,2006,416.7142857142857,2006-04-04
5,4,2006,504,2006,413.42857142857144,2006-04-05
6,4,2006,467,2006,410.14285714285717,2006-04-06
7,4,2006,547,2006,406.85714285714283,2006-04-07
8,4,2006,510,2006,403.57142857142856,2006-04-08
9,4,2006,464,2006,400.2857142857143,2006-04-09
10,4,2006,427,2006,397,2006-04-10
11,4,2006,440,2006,393.7142857142857,2006-04-11
12,4,2006,677,2006,390.42857142857144,2006-04-12
13,4,2006,559,2006,387.1428571428571,2006-04-13
14,4,2006,482,2006,383.8571428571429,2006-04-14
15,4,2006,430,2006,380.57142857142856,2006-04-15
16,4,2006,395,2006,377.2857142857143,2006-04-16
17,4,2006,374,2006,374,2006-04-17
18,4,2006,376,2006,366.6666666666667,2006-04-18
19,4,2006,389,2006,359.3333333333333,2006-04-19
20,4,2006,385,2006,352,2006-04-20
21,4,2006,370,2006,344.6666666666667,2006-04-21
22,4,2006,356,2006,337.3333333333333,2006-04-22
23,4,2006,343,2006,330,2006-04-23
24,4,2006,327,2006,322.6666666666667,2006-04-24
25,4,2006,331,2006,315.3333333333333,2006-04-25
26,4,2006,308,2006,308,2006-04-26
27,4,2006,319,2006,304.76190476190476,2006-04-27
28,4,2006,353,2006,301.5238095238095,2006-04-28
29,4,2006,558,2006,298.2857142857143,2006-04-29
30,4,2006,730,2006,295.04761904761904,2006-04-30
1,5,2006,764,2006,291.8095238095238,2006-05-01
2,5,2006,649,2006,288.57142857142856,2006-05-02
3,5,2006,534,2006,285.3333333333333,2006-05-03
4,5,2006,460,2006,282.0952380952381,2006-05-04
5,5,2006,418,2006,278.85714285714283,2006-05-05
6,5,2006,381,2006,275.6190476190476,2006-05-06
7,5,2006,349,2006,272.3809523809524,2006-05-07
8,5,2006,311,2006,269.14285714285717,2006-05-08
9,5,2006,300,2006,265.9047619047619,2006-05-09
10,5,2006,297,2006,262.6666666666667,2006-05-10
11,5,2006,292,2006,259.42857142857144,2006-05-11
12,5,2006,291,2006,256.1904761904762,2006-05-12
13,5,2006,274,2006,252.95238095238096,2006-05-13
14,5,2006,248,2006,248,2006-05-14
15,5,2006,253,2006,246.47619047619048,2006-05-15
16,5,2006,248,2006,243.23809523809524,2006-05-16
17,5,2006,240,2006,240,2006-05-17
18,5,2006,244,2006,235,2006-05-18
19,5,2006,230,2006,230,2006-05-19
20,5,2006,238,2006,227.87179487179486,2006-05-20
21,5,2006,272,2006,225.74358974358975,2006-05-21
22,5,2006,244,2006,223.6153846153846,2006-05-22
23,5,2006,230,2006,221.48717948717947,2006-05-23
24,5,2006,258,2006,219.35897435897436,2006-05-24
25,5,2006,652,2006,217.23076923076923,2006-05-25
26,5,2006,489,2006,215.1025641025641,2006-05-26
27,5,2006,376,2006,212.97435897435898,2006-05-27
28,5,2006,322,2006,210.84615384615384,2006-05-28
29,5,2006,324,2006,208.71794871794873,2006-05-29
30,5,2006,1131,2006,206.5897435897436,2006-05-30
31,5,2006,1824,2006,204.46153846153845,2006-05-31
1,6,2006,1267,2006,202.33333333333334,2006-06-01
2,6,2006,902,2006,200.2051282051282,2006-06-02
3,6,2006,754,2006,198.07692307692307,2006-06-03
4,6,2006,628,2006,195.94871794871796,2006-06-04
5,6,2006,515,2006,193.82051282051282,2006-06-05
6,6,2006,463,2006,191.69230769230768,2006-06-06
7,6,2006,454,2006,189.56410256410257,2006-06-07
8,6,2006,415,2006,187.43589743589743,2006-06-08
9,6,2006,373,2006,185.30769230769232,2006-06-09
10,6,2006,329,2006,183.17948717948718,2006-06-10
11,6,2006,316,2006,181.05128205128204,2006-06-11
12,6,2006,291,2006,178.9230769230769,2006-06-12
13,6,2006,274,2006,176.7948717948718,2006-06-13
14,6,2006,259,2006,174.66666666666669,2006-06-14
15,6,2006,251,2006,172.53846153846155,2006-06-15
16,6,2006,235,2006,170.4102564102564,2006-06-16
17,6,2006,214,2006,168.28205128205127,2006-06-17
18,6,2006,205,2006,166.15384615384616,2006-06-18
19,6,2006,191,2006,164.02564102564105,2006-06-19
20,6,2006,191,2006,161.8974358974359,2006-06-20
21,6,2006,190,2006,159.76923076923077,2006-06-21
22,6,2006,180,2006,157.64102564102564,2006-06-22
23,6,2006,171,2006,155.5128205128205,2006-06-23
24,6,2006,165,2006,153.3846153846154,2006-06-24
25,6,2006,160,2006,151.25641025641028,2006-06-25
26,6,2006,148,2006,148,2006-06-26
27,6,2006,147,2006,147,2006-06-27
28,6,2006,146,2006,144.2,2006-06-28
29,6,2006,144,2006,141.4,2006-06-29
30,6,2006,173,2006,138.6,2006-06-30
1,7,2006,157,2006,135.8,2006-07-01
2,7,2006,145,2006,133,2006-07-02
3,7,2006,137,2006,130.2,2006-07-03
4,7,2006,139,2006,127.4,2006-07-04
5,7,2006,132,2006,124.6,2006-07-05
6,7,2006,131,2006,121.8,2006-07-06
7,7,2006,126,2006,119,2006-07-07
8,7,2006,137,2006,116.19999999999999,2006-07-08
9,7,2006,132,2006,113.4,2006-07-09
10,7,2006,121,2006,110.6,2006-07-10
11,7,2006,115,2006,107.80000000000001,2006-07-11
12,7,2006,113,2006,105,2006-07-12
13,7,2006,116,2006,102.19999999999999,2006-07-13
14,7,2006,117,2006,99.4,2006-07-14
15,7,2006,107,2006,96.6,2006-07-15
16,7,2006,96,2006,93.80000000000001,2006-07-16
17,7,2006,91,2006,91,2006-07-17
18,7,2006,96,2006,90.75,2006-07-18
